"id","elevation_m","slope_deg","cos_aspect","cti","ndvi"
13963,114.8180008,5.064356804,-0.409803348,4.852313042,0.2
13964,116.9954987,4.646686077,0.841424382,4.489076138,0.1503268
13965,118.8119965,3.930202007,0.014445498,4.273165226,0.01796407
13966,119.9980011,3.380530119,0.032694707,3.672847986,0.01863354
13967,120.4127502,3.617372036,0.966408321,4.168937206,0.08108108
13968,128.8059998,3.76679492,0.44165328,4.038195133,0.27848101
13969,127.9564972,2.690284014,-0.992326426,8.939583778,0.28571429
13970,128.3285065,3.009558916,-0.865643285,6.188751221,0.18367347
13971,129.6679993,4.208161831,-0.605757441,3.147392988,0.09090909
13972,131.2465057,4.602636814,-0.502452715,3.816220999,0.02739726
13973,132.2314911,4.790820122,-0.081115503,3.279719114,0
13974,132.8327484,5.263157845,-0.393462423,4.41509819,-0.0469799
13975,133.4015045,5.47905302,0.038741281,5.525828838,-0.0540541
13976,133.9387512,5.096895218,0.489154301,4.816524982,-0.0410959
13977,133.895752,4.802629948,-0.123732154,3.97636199,-0.0344828
13978,133.1419983,4.932747841,0.553496686,2.998651981,-0.0206897
13979,132.1307526,4.757987976,-0.964621396,4.583086014,-0.006993
13980,131.1557465,4.363185883,0.923457826,5.300965786,-0.0067114
13981,130.0774994,3.912369013,-0.502611185,5.077868938,-0.0068027
13982,129.364502,3.729299068,0.998769694,4.9859519,0.01388889
13983,128.2164917,4.040638924,0.132545732,4.142954826,0.08965517
13984,126.6227493,4.239566803,0.7692604,3.13509798,0.19444444
13985,124.9305038,3.947493076,0.99704087,3.477720976,0.17482517
13986,123.4489975,3.255409956,0.954838471,3.517586946,0.15328467
13987,122.3389969,2.355650902,-0.773806946,3.72469306,0.10447761
13988,121.6247482,1.479428053,0.858785895,4.216189861,0.06382979
13989,121.1872482,0.942662001,0.994079447,4.884859085,0.08609272
13990,120.8675003,0.577537,0.790915801,5.134146214,0.13475177
13991,120.7740021,0.285279989,-0.644675097,5.137664795,0.11428571
13992,120.7200012,0.857089996,0.874274452,4.770565033,0.16312057
13993,120.1849976,2.637646914,-0.884177565,3.652014017,0.22857143
13994,118.4942474,4.279281139,-0.863765422,3.154947996,0.21568627
13995,116.4020004,4.707461834,-0.125858276,3.260834932,0.22077922
13996,114.5977478,4.48338604,-0.142844227,4.723883152,0.19736842
13997,113.1470032,4.645630836,0.082597157,4.04334116,0.10344828
13998,111.6054993,5.971457958,0.014239955,3.853003979,0.03649635
13999,109.244751,6.689599037,0.213691519,3.57810092,0.07352941
14000,106.8704987,5.149009228,0.041846621,4.669157028,0.02189781
14001,105.9380035,2.606050014,-0.566822974,3.635390043,0.08695652
14002,105.1255035,1.560346007,-0.528092275,13.65472984,0.14285714
14003,104.9742508,1.890807986,0.522369226,7.004364014,0.03703704
14004,105.4507523,2.252918959,0.804883152,4.509654045,-0.0978261
14005,105.9720001,2.316896915,-0.746255929,3.737974882,-0.1578947
14006,106.3377533,2.294507027,0.568966368,5.189500809,-0.08
14007,106.529747,2.276489019,-0.678930109,5.874989033,0.00613497
14008,106.5814972,2.238289118,0.061177901,5.892444134,0.03225806
14009,106.5302505,2.164362907,-0.840335071,6.170678139,0.0212766
14010,106.4462509,2.053606987,0.353025225,6.293489933,-0.0157068
14011,106.4440002,1.92771697,0.813743712,6.459838867,-0.0106383
14012,106.6062469,1.767977953,-0.998638085,6.983859062,-0.025641
14013,106.8314972,1.398339987,0.328168636,5.080970764,-0.040404
14014,106.8222504,1.091019034,-0.952860773,4.608315945,-0.0466321
14015,106.3414993,1.522513986,-0.217981325,4.325842857,-0.0564103
14016,105.5634995,1.747511029,-0.298900113,4.873474121,-0.0309278
14017,104.8574982,1.43967998,0.364526009,6.825726986,0.07103825
14018,104.4127502,1.177052975,0.574944735,7.108861923,0.14117647
14019,104.1580048,1.768244982,0.115849383,11.23184013,0.16564417
14020,104.4799957,3.34642911,0.600775762,6.309247017,0.13939394
14021,105.892746,4.813383102,-0.520810171,5.375267982,0.02702703
14022,107.6500015,5.069074154,0.658433128,5.073836803,-0.0054054
14023,109.2752533,4.748325825,0.530594449,4.875399113,0.00558659
14024,110.7142487,4.587976933,-0.364252849,4.566295147,0.02793296
14025,112.0702515,4.431884766,-0.832409001,3.840008974,0.15606936
14026,113.1907501,3.9058671,-0.161191045,3.421544075,0.27058824
14027,113.6952515,3.266259909,-0.995039189,4.382616997,0.32934132
14028,113.3397522,3.152556896,0.761291285,3.431093931,0.31325301
14029,112.3370056,3.183804035,0.521910659,3.446199894,0.31288344
14030,111.0569992,3.227374077,-0.973388857,3.566524982,0.34567901
14031,109.5615005,3.872796059,-0.709286069,3.955595016,0.34545455
14032,107.6012497,4.558852196,-0.976289148,4.655357838,0.37209302
14033,105.5545044,4.720588207,-0.062553583,5.143247128,0.36842105
14034,103.5660019,4.736203194,0.572168369,6.167082787,0.3006135
14035,101.6832504,4.400201797,0.329454578,3.93217802,0.25
14036,99.99175262,2.466639042,0.055028519,5.800672054,0.23684211
14037,99.80200195,0.292400986,0.88538041,15.69258022,0.22666667
14038,100.1259995,0.590381026,-0.088609791,6.103334904,0.19745223
14039,100.2610016,0.37371999,0.089849601,5.39831686,0.22981366
14040,100.2907486,0.265967995,0.421408184,9.021766663,0.30434783
14041,100.3297501,0.237976,0.277389308,9.136486053,0.33333333
14042,100.4497528,0.38212201,-0.660132703,7.661869049,0.39181287
14043,100.6652527,0.530287027,-0.173536586,7.677036762,0.41714286
14044,100.9057465,0.655709982,0.804949966,7.130700111,0.42528736
14045,101.1824951,0.809059024,0.234456048,6.780302048,0.41520468
14046,101.5234985,0.861316979,-0.90109493,6.21130991,0.39534884
14047,101.8235016,0.705368996,-0.277685953,5.792861938,0.41040462
14048,101.9602509,0.542298973,0.604110716,5.143445015,0.43023256
14049,101.9124985,0.594878018,0.455208062,5.146223068,0.41176471
14050,101.6842499,0.770343006,0.212548788,5.744823933,0.41176471
14051,101.3242493,0.917945027,-0.033526848,6.403912067,0.44705882
14052,100.8964996,0.982343018,0.849726449,6.45412302,0.42352941
14053,100.4627533,0.927199006,-0.983137948,6.965877056,0.42352941
14054,100.0837479,0.742278993,0.983889991,7.414361954,0.4502924
14055,99.789505,0.500536025,0.84742519,9.29492569,0.47126437
14056,99.68599701,0.479469001,0.943141613,11.89817047,0.44827586
14057,99.6230011,0.596054971,-0.923051093,10.72704029,0.42045455
14058,99.72299957,0.741019011,-0.855866479,8.348343849,0.41040462
14059,99.85925293,0.816271007,0.988454325,4.995633125,0.38011696
14060,99.90350342,0.902855992,-0.751050827,6.513878822,0.39181287
14061,99.89274597,1.024937987,0.99417839,8.308455467,0.40697674
14062,99.90850067,1.216531038,-0.979914005,9.727377892,0.41176471
14063,100.2507477,1.666795015,-0.905522956,6.653195858,0.41520468
14064,100.9037476,2.143913984,0.971207074,7.648842812,0.39181287
14065,101.7200012,2.451899052,0.894464494,7.031274796,0.35672515
14066,102.6632538,2.628221035,-0.102591198,6.795013905,0.34502924
14067,103.6892471,2.753143072,0.205774712,5.573548794,0.3452381
14068,104.7832489,2.89460206,-0.381292865,7.160404205,0.34939759
14069,105.9540024,3.114671946,-0.562521321,6.388977051,0.32911392
14070,107.2335052,3.387705088,-0.712108727,6.035706997,0.32911392
14071,108.649498,3.466928005,0.626643517,3.338491917,0.32098765
14072,110.010498,3.777556896,0.302033231,6.045648098,0.18181818
14073,111.7167511,4.756379128,0.374582968,5.623907089,0.04895105
14074,114.0212479,5.591206074,-0.308667391,5.311744213,0.06097561
14075,116.524498,5.670602798,-0.198332127,5.141177177,0.1686747
14076,118.8217468,4.7110219,0.971757193,5.01536417,0.28395062
14077,120.368248,3.19212389,0.977302198,5.015850067,0.26627219
14078,121.3529968,1.689823031,0.838075903,4.074071884,0.22543353
14079,121.4102478,1.463281035,-0.590846418,4.20801878,0.13142857
14080,120.7227478,2.127430916,-0.74835291,4.557528019,0.02793296
14081,119.9852448,2.277648926,0.689679368,3.75374794,0.03125
14082,119.0882492,2.511847019,0.065749146,5.772973061,0.18974359
14083,118.0429993,2.853518009,-0.925222216,4.342351913,0.11111111
14084,116.8840027,3.169037104,-0.773816923,4.161595821,-0.0047847
14085,115.5977478,3.479338884,-0.985755264,4.26640892,-0.0653266
14086,114.2257462,3.693999052,0.530729883,4.028738022,-0.0481283
14087,112.8877487,3.604010105,0.105940227,4.278703213,-0.0486486
14088,111.7907486,3.158252954,-0.794019065,4.168796062,-0.0601093
14089,110.9505005,2.94165206,-0.546661814,4.252826214,-0.047619
14090,109.9949951,3.402316093,0.861272589,4.117648125,-0.0108696
14091,108.5837555,4.429432869,0.90816595,3.884645939,0.06493506
14092,106.3627548,3.240772963,0.289515197,4.953442097,0.12977099
14093,105.9767456,0.878470004,-0.743318338,13.5072403,0.17142857
14094,106.5307465,1.695469975,-0.046237734,4.351265907,0.2
14095,107.2807465,2.010687113,0.985455216,4.080369949,0.21917808
14096,108.1175003,2.195168972,0.902322508,6.192634106,0.21088435
14097,109.0772476,2.688314915,-0.837629512,5.729426861,0.20805369
14098,110.4512482,3.777503014,-0.202776922,5.258553982,0.21333333
14099,112.4365005,4.574697971,0.268799715,4.61950779,0.20805369
14100,114.4960022,4.537665844,-0.898514515,3.852386951,0.19727891
14101,116.3325043,4.155733109,0.394265618,3.224936962,0.19727891
14102,117.7207489,3.829850912,0.981239492,4.152904034,0.11538462
14103,118.5610046,3.789479017,-0.043872373,3.547992945,0
14104,118.7304993,4.00790596,0.346781065,4.710363865,0.00645161
14105,129.9937439,3.461486101,0.766871359,4.765248775,0.2875
14106,128.9264984,2.221210003,0.225134618,8.737681389,0.27272727
14107,129.1809998,2.982618093,0.515067925,7.08074522,0.19736842
14108,130.505249,4.887478828,0.963112792,5.651507854,0.08108108
14109,132.6637573,5.555223942,-0.08534773,4.959865093,0
14110,134.2312469,5.389701843,0.642244802,2.893551111,-0.0191083
14111,135.1472473,5.453362942,0.901212227,3.669781923,-0.0263158
14112,135.8190002,5.451553822,0.539555792,5.021861076,-0.0526316
14113,136.2630005,5.155949116,-0.998200346,4.651418209,-0.0405405
14114,136.0627441,4.941993237,-0.615465676,2.98438096,-0.047619
14115,135.2207489,4.933557034,-0.831277608,3.731888056,-0.0405405
14116,134.119751,4.776435852,-0.9076068,4.907019138,-0.027027
14117,132.9007568,4.479522228,-0.243698804,4.655704975,-0.0204082
14118,131.6412506,3.901540041,0.730693605,3.948749065,0
14119,130.607254,3.517869949,-0.588678173,3.330221891,0.03703704
14120,129.2382507,4.056050777,0.780648366,3.181335926,0.12230216
14121,127.2685013,4.48890686,-0.968460859,3.957103014,0.18055556
14122,125.3252487,4.069430828,-0.60449723,4.608365059,0.1971831
14123,123.7085037,3.253609896,0.923735632,5.307880878,0.19148936
14124,122.4797516,2.429582119,0.41767797,5.873268127,0.17142857
14125,121.5867462,1.809622049,0.864514265,4.017537117,0.07482993
14126,120.9652481,1.41347003,0.946004629,4.338304043,0.03947368
14127,120.5942535,1.195238948,-0.91016031,4.464232922,0.13103448
14128,120.4340057,1.320011973,0.925847156,4.380637169,0.16666667
14129,120.1892548,1.780262947,-0.077236254,4.274991035,0.23809524
14130,119.6137543,2.499531031,-0.870077453,3.697274923,0.25675676
14131,118.4804993,3.227615118,0.997573358,3.685858011,0.21621622
14132,116.9812469,3.468457937,-0.955322169,4.188878059,0.2
14133,115.5189972,3.349420071,-0.999809164,3.694608927,0.2
14134,114.2030029,3.388015032,0.275442502,3.489789963,0.16438356
14135,112.8320007,4.03849411,-0.410348785,3.246809959,0.09219858
14136,111.3174973,5.182910919,0.904875886,3.723972082,0.02857143
14137,109.4469986,6.797996998,-0.062216687,2.943826914,-0.0149254
14138,105.288002,5.1685462,0.306590358,3.782489061,0.078125
14139,104.1515045,1.773525953,0.535723499,13.52517033,0.14728682
14140,104.2907486,1.435564995,-0.978976863,7.692835808,0.08724832
14141,104.6985016,1.751947999,-0.416953997,4.814547062,-0.0643275
14142,105.1360016,1.93483901,-0.143006418,4.138661861,-0.1463415
14143,105.4339981,2.00464201,-0.336897105,5.814764023,-0.0700637
14144,105.5895004,2.038701057,-0.581928809,6.221353054,0.00571429
14145,105.6329956,2.048058987,-0.723650138,5.980347157,0.02673797
14146,105.605751,2.027215004,0.654618087,6.398344994,0.01621622
14147,105.5534973,1.976685047,0.454041452,6.471196175,0.0106383
14148,105.5875015,1.935462952,-0.82473636,6.613361835,-0.0309278
14149,105.8069992,1.916337013,-0.335851026,7.064348221,-0.0408163
14150,106.1527557,1.694949985,-0.880398796,4.09221983,-0.0456853
14151,106.3502502,1.20373702,-0.584465312,4.40459013,-0.03125
14152,106.0852509,1.349197984,-0.533761282,5.036324024,-0.0319149
14153,105.3700027,1.739982963,0.968750369,5.60041523,-0.0425532
14154,104.6122513,1.569156051,-0.868361192,5.99485302,-0.0160428
14155,104.083252,1.202576041,0.63642684,7.076960087,0
14156,103.7747498,1.058617949,0.102808032,11.77283955,0.05617978
14157,103.6207504,1.85432303,-0.978386655,7.642498016,0.13772455
14158,104.4974976,3.829888105,0.989663128,5.797842026,0.15789474
14159,106.3612518,4.649539948,-0.66103762,5.16041708,0.05494505
14160,108.0039978,4.322043896,-0.93080758,5.031122208,0.01639344
14161,109.3755035,4.152828217,0.177286635,4.775603771,0.01639344
14162,110.6490021,4.027853012,0.971021996,4.072152138,0.08379888
14163,111.7344971,3.571521997,0.921794465,3.379781961,0.26190476
14164,112.2172546,3.148291111,0.920825428,4.932306767,0.30177515
14165,112.0027466,3.102016926,0.682875538,3.444659948,0.31360947
14166,111.3527527,3.004149914,-0.315791857,4.321980953,0.30487805
14167,110.4832458,3.083416939,-0.885397976,4.230383873,0.3164557
14168,109.2490005,3.899115086,0.44747248,3.267410994,0.32098765
14169,107.2347488,4.691802979,0.87785521,3.804493904,0.34911243
14170,105.0882492,4.918615818,0.536851387,4.43285799,0.36144578
14171,102.8815002,4.92287302,0.830293584,4.832330227,0.27950311
14172,100.7655029,4.055105209,-0.736667663,6.682944775,0.20754717
14173,99.51049805,1.530295968,-0.083255848,14.93472004,0.21568627
14174,99.79225159,0.803358972,-0.366068806,5.616764069,0.19727891
14175,100.2975006,0.742287993,-0.999990717,5.217368126,0.21019108
14176,100.4205017,0.310243994,-0.26149513,5.276310921,0.24848485
14177,100.4175034,0.242855996,-0.522261532,5.896120071,0.31707317
14178,100.4069977,0.201142997,-0.03874383,9.121758461,0.36094675
14179,100.4842529,0.26779601,-0.50872131,8.608100891,0.38823529
14180,100.6282501,0.368218988,0.702477328,7.947496891,0.40828402
14181,100.7949982,0.511516988,0.736071222,7.814820766,0.39285714
14182,101.034996,0.693639994,-0.12832406,7.701798916,0.38922156
14183,101.3479996,0.752555013,0.704348779,6.288468838,0.4
14184,101.6137543,0.630147994,0.999761111,6.098038197,0.41714286
14185,101.7257538,0.536285996,-0.9980576,5.422035217,0.43352601
14186,101.6757507,0.57553798,0.188974137,5.318292141,0.42352941
14187,101.5092468,0.649012029,0.491879518,5.780573845,0.41666667
14188,101.2407532,0.755147994,0.728388471,4.858373165,0.43529412
14189,100.8842468,0.867398977,0.285166191,5.58179903,0.42196532
14190,100.4765015,0.883391976,0.991566323,6.360349178,0.4137931
14191,100.0879974,0.749266982,0.90445539,6.758932114,0.44
14192,99.80000305,0.595175982,0.228866169,8.294856071,0.45142857
14193,99.51899719,0.478239,-0.984083652,9.893287659,0.44186047
14194,99.39600372,0.427561998,0.52426472,12.11215973,0.43023256
14195,99.39550018,0.617808998,-0.472810016,8.608746529,0.42196532
14196,99.52349854,0.718331993,-0.944082723,5.746438026,0.4
14197,99.55400085,0.71350199,0.336728761,7.135922909,0.38461538
14198,99.54724884,0.690716982,0.776915021,8.51973629,0.39181287
14199,99.59200287,0.782737017,0.875460008,10.11777973,0.40697674
14200,99.804245,1.238183975,0.537133755,8.117054939,0.41040462
14201,100.2942505,1.878020048,0.940462967,7.419004917,0.39181287
14202,101.0524979,2.458832026,0.647541945,6.716662884,0.37278107
14203,102.0542526,2.761068106,-0.991595959,5.913372993,0.35329341
14204,103.1279984,2.822360992,-0.934010418,7.254037857,0.3373494
14205,104.1914978,2.939467907,-0.657894696,6.536840916,0.3253012
14206,105.2850037,3.188353062,-0.922061199,6.307225227,0.31360947
14207,106.5029984,3.560316086,0.992339744,4.276885986,0.33333333
14208,107.9722519,3.813726902,-0.30983474,6.165412903,0.3081761
14209,109.5680008,3.931256056,-0.216093204,3.377141953,0.14705882
14210,111.2047501,4.592383862,-0.467881024,4.92839098,0.01351351
14211,113.3732529,5.507695198,-0.036215399,4.606637001,0.03797468
14212,115.7914963,5.789515018,-0.591623311,3.56327796,0.12
14213,118.1875,5.0535779,-0.999415815,3.267961025,0.16901408
14214,119.9714966,3.430634022,0.776137963,3.348506927,0.15068493
14215,120.8482513,1.638964057,-0.971224503,4.239242077,0.14102564
14216,120.8769989,1.313233972,0.929429106,4.389872074,0.13793103
14217,120.1902466,2.10283494,0.461286308,4.614909172,0.17714286
14218,119.2949982,2.464967966,0.946728319,5.209973812,0.19318182
14219,118.3659973,2.747271061,0.418837791,4.363444805,0.18478261
14220,117.3077545,3.027443886,0.999506398,5.904854774,0.13541667
14221,116.1202545,3.37739706,-0.00619241,5.126392841,0.08510638
14222,114.7490005,3.823723078,-0.359370325,4.751471996,0.03783784
14223,113.1975021,4.128559113,0.6786871,4.585354805,-0.0215054
14224,111.6782532,3.859355927,-0.352925177,4.745258808,-0.0537634
14225,110.5644989,3.173209906,0.861727012,4.8808918,-0.0588235
14226,109.9769974,3.017458916,0.924624242,4.978881836,-0.0680628
14227,108.9332504,3.462766886,-0.553137088,4.780940056,-0.0491803
14228,107.5849991,3.855432034,-0.562422231,4.671038151,0.09090909
14229,105.9037476,2.62125206,0.994844763,5.700027943,0.23664122
14230,105.5847473,0.955788016,-0.925930423,13.50448036,0.19708029
14231,106.1092529,1.798851013,-0.638483912,4.72793293,0.18309859
14232,106.8607483,2.234122992,0.982447776,6.488932133,0.18055556
14233,107.8167496,2.56170392,-0.999768309,3.961287022,0.1862069
14234,108.9775009,3.000499964,0.513596631,4.935120106,0.19727891
14235,110.4412537,3.656249046,0.999933029,4.348427773,0.19463087
14236,112.1992493,4.118124008,0.980796005,3.344598055,0.2
14237,113.8947525,4.07483387,0.389829856,3.246603966,0.17880795
14238,115.3089981,3.91330409,-0.650203599,4.641308784,0.16556291
14239,116.2774963,4.064116955,-0.014095766,3.505920887,0.16339869
14240,116.7652512,4.359745979,0.292298288,3.961275101,0.10126582
14241,116.8450012,4.458258152,-0.708356428,4.912926197,-0.006135
14242,116.8397522,4.208655834,0.843138027,5.282326221,0.05882353
14243,132.4324951,4.60738802,-0.525659208,3.808407068,0.27272727
14244,130.7539978,4.196125031,-0.993460578,4.812632084,0.27950311
14245,129.7044983,2.724467993,-0.6698157,8.298371315,0.22981366
14246,130.1567535,4.144362926,-0.390369422,6.448265076,0.14110429
14247,131.9125061,6.329945087,0.999236043,4.86930418,0.03144654
14248,134.4680023,6.880458832,-0.878127334,3.41920805,0.00628931
14249,136.4507446,6.009457111,0.659375047,4.209369183,0.03225806
14250,137.4535065,5.214941025,0.869090155,2.959167004,0.01986755
14251,138.0765076,4.749240875,0.260090776,4.992506981,-0.0331126
14252,138.5362549,4.32943821,0.97012292,3.997442007,-0.0405405
14253,138.0469971,4.263369083,0.997216553,3.402471066,-0.0469799
14254,136.9482422,4.268044949,-0.996803021,4.82390213,-0.0580645
14255,135.6297607,4.147202969,0.558361633,3.905647993,-0.0512821
14256,134.1567383,3.975415945,-0.278031727,3.327975035,-0.033557
14257,132.6329956,3.637619972,-0.770968934,3.288964033,0.01388889
14258,131.1617432,3.503884077,-0.330686876,4.160048008,0.01408451
14259,129.5270081,4.247714996,-0.064783991,4.841798782,0.1
14260,127.3752518,4.865797997,0.63334592,4.83002615,0.19148936
14261,125.2547455,4.4230299,-0.974090928,5.372616768,0.21678322
14262,123.5159988,3.595422983,-0.838003086,5.661388874,0.19444444
14263,122.1715012,2.892971992,-0.845972613,3.53905797,0.18881119
14264,121.1320038,2.415942907,-0.089679321,6.302240849,0.13888889
14265,120.3537521,2.035998106,0.484506637,4.639291763,0.10067114
14266,119.9869995,1.928397059,-0.884110173,5.39261198,0.17567568
14267,119.7505035,2.159524918,0.782586175,3.813205004,0.2137931
14268,119.3307495,2.530066013,0.999999794,4.728127003,0.23287671
14269,118.7040024,2.900034904,-0.148343954,4.463449001,0.21917808
14270,117.8287506,3.128062963,-0.574206029,4.184855938,0.18881119
14271,116.7467499,3.121076107,-0.693099964,3.438147068,0.18055556
14272,115.5670013,2.952197075,-0.765116492,3.497375011,0.17241379
14273,114.4002533,2.727998018,-0.196753674,3.756227016,0.19178082
14274,113.2642517,2.6649189,-0.57796461,3.610605001,0.15068493
14275,112.0057526,3.730818987,-0.486412281,3.298063993,0.11111111
14276,109.5262451,7.382232189,-0.430003269,4.058876038,0.11764706
14277,104.4602509,6.856095791,0.951990299,4.88441515,0.13385827
14278,103.8410034,1.848955035,0.837957224,13.48184013,0.0962963
14279,103.9147491,0.743384004,0.124228994,8.616556168,0.09459459
14280,104.1492462,1.336002946,-0.584079777,4.300382137,-0.0306748
14281,104.4120026,1.641649961,-0.988458454,5.030704021,-0.1358025
14282,104.6264954,1.782927036,-0.67816421,6.119612217,-0.0573248
14283,104.7472534,1.820253968,-0.069193744,6.785450935,-0.0055866
14284,104.7832489,1.832864046,-0.698524037,6.314381123,0.00534759
14285,104.7572479,1.836071968,0.920866264,6.725008011,0
14286,104.720253,1.826758981,-0.429970536,6.713399887,-0.0107527
14287,104.7672501,1.852298021,0.2125297,6.946642876,-0.0362694
14288,104.9927521,1.948060989,-0.38618872,7.206387043,-0.0456853
14289,105.3977509,1.899191022,-0.920166064,4.744551182,-0.0412371
14290,105.7579956,1.437096953,-0.997293508,4.492438793,-0.0208333
14291,105.7127533,1.201347947,-0.352075332,4.486978054,-0.0210526
14292,105.1455002,1.627168059,-0.025633805,4.411594868,-0.037037
14293,104.3844986,1.644327998,0.515310316,4.843560219,-0.025641
14294,103.7712479,1.299273968,0.515363821,6.46546793,-0.0452261
14295,103.3980026,1.010660052,0.59309467,7.391193867,0.01052632
14296,103.2235031,1.074880004,-0.997432108,11.82849026,0.16666667
14297,103.71875,2.908682108,0.19997743,6.726364136,0.24691358
14298,105.4547501,4.04369688,0.581225935,5.312265873,0.14124294
14299,106.9347534,3.937614918,0.329115079,5.142432213,0.01587302
14300,108.2317505,3.866373062,0.998213756,4.940636158,0
14301,109.4420013,3.732625008,-0.905659152,4.054209232,0.125
14302,110.4950027,3.196742058,-0.639094897,3.418196917,0.29268293
14303,110.880249,2.751205921,-0.480808318,5.437725067,0.30177515
14304,110.701004,2.626928091,0.831311926,4.363920212,0.34911243
14305,110.2487488,2.604924917,-0.32841236,3.72426796,0.35757576
14306,109.5834961,2.959889889,0.07242923,5.197296143,0.325
14307,108.4109955,3.753189087,-0.884646241,4.725996017,0.32919255
14308,106.7232513,4.378518105,-0.186859221,5.121259212,0.36969697
14309,104.7502518,4.631282806,-0.929341164,5.247685909,0.37278107
14310,102.6027527,4.619012833,-0.489879365,5.426040173,0.2875
14311,100.4927521,3.656594038,-0.844946775,5.829596996,0.21568627
14312,99.320755,1.280750036,0.615781451,14.85146999,0.22077922
14313,99.68225098,0.890367985,-0.882337855,4.737444878,0.2
14314,100.3252487,1.002933025,-0.134142804,4.802787781,0.23566879
14315,100.5047455,0.256487012,-0.69234011,5.134278774,0.28484848
14316,100.5114975,0.130134001,0.997478406,5.414431095,0.32941176
14317,100.4917526,0.156607002,-0.932914378,8.154857635,0.37209302
14318,100.5329971,0.174862996,0.910846756,8.013699532,0.36470588
14319,100.6082458,0.229363993,-0.207496151,7.653686047,0.36904762
14320,100.7229996,0.387831986,0.881044141,7.297780991,0.36969697
14321,100.9309998,0.578028977,0.533309326,6.982850075,0.4047619
14322,101.2005005,0.633448005,-0.988446908,6.676308155,0.43859649
14323,101.4077454,0.567673981,-0.484144699,5.173791885,0.43023256
14324,101.479248,0.559050977,0.076907985,6.143268108,0.43352601
14325,101.4335022,0.592161,-0.019867722,5.428156853,0.44047619
14326,101.3142471,0.598788023,-0.587342614,5.836377144,0.4251497
14327,101.125,0.635146022,0.994586108,6.710723877,0.40828402
14328,100.8462524,0.731766999,0.952352825,6.83950901,0.42352941
14329,100.4985046,0.766865015,0.981462732,7.149680138,0.43023256
14330,100.1694946,0.651078999,0.703338039,7.349624157,0.42528736
14331,99.93275452,0.610845983,-0.795032306,6.911534786,0.43352601
14332,99.65599823,0.787791014,-0.311784992,5.66347599,0.43529412
14333,99.26124573,0.660383999,-0.93120347,9.725523949,0.41860465
14334,99.16100311,0.39260599,0.717146129,12.12003994,0.39884393
14335,99.24024963,0.609601021,-0.058125717,6.790823936,0.39884393
14336,99.27050018,0.608996987,0.420504268,7.479486942,0.3964497
14337,99.29049683,0.573762,-0.379370681,8.83763504,0.4
14338,99.33950043,0.605190992,0.945660461,10.45277977,0.41860465
14339,99.46825409,0.869255006,-0.862120842,9.067274094,0.4137931
14340,99.77249908,1.417114019,0.952472416,7.477928162,0.40350877
14341,100.3669968,2.194673061,0.129072576,6.366620064,0.36904762
14342,101.4097519,2.762100935,0.318590978,7.34909296,0.35757576
14343,102.4072495,2.944802999,-0.673164167,6.629165173,0.36144578
14344,103.3787537,3.078876019,-0.369861729,6.467805862,0.33727811
14345,104.4219971,3.309737921,0.292264345,4.930805206,0.35714286
14346,105.6762543,3.704910994,-0.639268438,6.201486111,0.39181287
14347,107.201004,4.074559212,-0.554255479,3.924357891,0.30379747
14348,108.8712463,4.152225018,-0.817064139,5.286664009,0.09090909
14349,110.4887543,4.510292053,-0.521155277,3.097090006,0.01282051
14350,112.4672546,5.394769192,-0.064257748,3.174971104,0.06097561
14351,114.822998,5.941329002,-0.516602953,2.82129693,0.09876543
14352,117.2299957,5.570462227,0.040679127,3.897950888,0.11111111
14353,119.2584991,4.240345001,0.350243994,3.958954096,0.08609272
14354,120.3637543,2.410444975,-0.286468767,3.824512959,0.03846154
14355,120.4412537,1.31892097,0.498576044,4.335240841,0.05945946
14356,119.8079987,2.038115978,-0.998643642,4.895750999,0.13636364
14357,118.8372498,2.483547926,0.114238712,6.031365871,0.19047619
14358,117.769249,2.718533993,0.970812185,6.545103073,0.17391304
14359,116.6647491,2.965248108,0.872255709,4.954514027,0.11578947
14360,115.4410019,3.335721016,0.760021476,5.717751026,0.0106383
14361,113.9892502,3.782716036,-0.855928448,6.205977917,0.02762431
14362,112.3079987,3.987040997,-0.998695597,6.789391994,0.03333333
14363,110.630249,3.389406919,0.334654523,7.024546146,0.03867403
14364,109.6177521,2.537998915,0.932527575,7.512708187,0.08379888
14365,108.9617538,2.581459045,-0.863471563,5.493990898,0.07777778
14366,107.9922485,2.989969969,-0.777341459,5.319057941,0.07954545
14367,106.8222504,3.007179022,0.821039871,6.170976162,0.20987654
14368,105.7064972,2.166122913,-0.764698287,6.620748997,0.31914894
14369,105.1472473,0.987735987,-0.42486185,13.45366955,0.20895522
14370,105.5342484,1.817746997,0.724613977,6.659381866,0.16901408
14371,106.2577515,2.527314901,-0.444916893,4.436823845,0.1369863
14372,107.3307495,3.032984018,0.953624252,5.418960094,0.17241379
14373,108.6490021,3.338638067,-0.415686242,3.435441017,0.21088435
14374,110.0250015,3.613110065,-0.822179892,3.307483912,0.20805369
14375,111.4177475,3.936490059,-0.999805846,4.266478062,0.21088435
14376,112.8842468,3.943273067,-0.894907788,5.089150906,0.18666667
14377,113.8785019,4.007459164,-0.84907829,3.213747978,0.16556291
14378,114.4365005,4.460281849,-0.162905595,4.021061897,0.17333333
14379,114.6715012,4.829856873,0.961831995,4.562169075,0.16216216
14380,114.7444992,4.806112766,0.966212738,5.269630909,0.11258278
