"x1","x2","lnEM1m","lnEM05m"
307404.460180516,4602546.01350818,3.91259720880489,4.95493972454073
307429.460180516,4602546.01350818,3.87389614436014,4.95353152928682
307454.460180516,4602546.01350818,3.63290315623235,4.92093443428941
307479.460180516,4602546.01350818,3.49604348215528,4.86485815794422
307504.460180516,4602546.01350818,3.62130121663961,4.77984337160665
307529.460180516,4602546.01350818,3.66430160953847,4.71374827990281
307554.460180516,4602546.01350818,3.66025199346112,4.70083166793437
307579.460180516,4602546.01350818,3.56824843341266,4.6876962580149
307604.460180516,4602546.01350818,3.42450664449311,4.65878591737073
307629.460180516,4602546.01350818,3.51836634471888,4.67579751198776
307654.460180516,4602546.01350818,3.65029727167019,4.7076799318714
307679.460180516,4602546.01350818,3.75344866786867,4.73350253166855
307704.460180516,4602546.01350818,3.80365517504093,4.75985719231444
307729.460180516,4602546.01350818,3.83005482298255,4.7750405062115
307754.460180516,4602546.01350818,3.83672526046255,4.78155520652908
307779.460180516,4602546.01350818,3.81224402289518,4.77818960306916
307804.460180516,4602546.01350818,3.79756505506536,4.77702149570017
307829.460180516,4602546.01350818,3.78705377732921,4.7750774539691
307854.460180516,4602546.01350818,3.7777328338926,4.772851029144
307879.460180516,4602546.01350818,3.76982428707534,4.77060405968162
307904.460180516,4602546.01350818,3.76327169031028,4.76846121305991
306479.460180516,4602571.01350818,4.22644675034334,4.97249844755789
306504.460180516,4602571.01350818,4.25115443040239,4.99047267608457
306529.460180516,4602571.01350818,4.17369625433938,4.97166439529463
306554.460180516,4602571.01350818,4.07343280741288,4.90207810574014
306579.460180516,4602571.01350818,4.15775281658571,4.91581627150158
306604.460180516,4602571.01350818,4.29660075068611,4.9441419641955
306629.460180516,4602571.01350818,4.21796842788337,4.9117470073375
306654.460180516,4602571.01350818,4.14681694658981,4.92153069687597
306679.460180516,4602571.01350818,3.99550104172789,4.9050475155372
306704.460180516,4602571.01350818,3.79513721054625,4.87080502077486
306729.460180516,4602571.01350818,3.4630625350903,4.79152427203988
306754.460180516,4602571.01350818,3.27595603117014,4.75980889330025
306779.460180516,4602571.01350818,3.16037726874565,4.73258721125375
306804.460180516,4602571.01350818,3.0094464836921,4.70144718971978
306829.460180516,4602571.01350818,3.01327965022842,4.69697079055196
306854.460180516,4602571.01350818,3.22095149978632,4.72433676315196
306879.460180516,4602571.01350818,3.36477195669503,4.7518691624398
306904.460180516,4602571.01350818,3.39476141326124,4.76089583721473
306929.460180516,4602571.01350818,3.26392382397209,4.74098024340889
306954.460180516,4602571.01350818,3.24349645789464,4.73610751604405
306979.460180516,4602571.01350818,3.56629971336422,4.89203003931485
307004.460180516,4602571.01350818,3.75267703530179,4.97727749270024
307029.460180516,4602571.01350818,3.9984422725072,5.09631967292199
307054.460180516,4602571.01350818,4.00149024103444,5.0980774711517
307079.460180516,4602571.01350818,3.94212794390396,5.07751702224991
307104.460180516,4602571.01350818,3.81518452515411,5.03209749225755
307129.460180516,4602571.01350818,3.79489692658859,5.01403670735246
307154.460180516,4602571.01350818,3.89602501099005,5.03643652793032
307179.460180516,4602571.01350818,4.19837042444659,5.14534661542531
307204.460180516,4602571.01350818,4.53926463606245,5.26304828354727
307229.460180516,4602571.01350818,4.5931761468641,5.2604092372817
307254.460180516,4602571.01350818,4.46120181848405,5.19207539473637
307279.460180516,4602571.01350818,4.33511195258774,5.12779845576328
307304.460180516,4602571.01350818,4.07548077913675,5.05255589545622
307329.460180516,4602571.01350818,3.63236346848959,4.93834249412617
307354.460180516,4602571.01350818,3.68333784565992,4.92177359120955
307379.460180516,4602571.01350818,3.91871423191814,4.95936685456783
307404.460180516,4602571.01350818,3.92568330358674,4.96294454937124
307429.460180516,4602571.01350818,3.91490113500254,4.96966010136678
307454.460180516,4602571.01350818,3.74123844881445,4.94224156083208
307479.460180516,4602571.01350818,3.78118355902484,4.95608085374743
307504.460180516,4602571.01350818,3.73383462221611,4.84127027722425
307529.460180516,4602571.01350818,3.78571806914192,4.75386516963354
307554.460180516,4602571.01350818,3.64548089007824,4.70437006926875
307579.460180516,4602571.01350818,3.60786779337606,4.69694572974691
307604.460180516,4602571.01350818,3.46454283802661,4.67007138952236
307629.460180516,4602571.01350818,3.52261030184235,4.67740928126674
307654.460180516,4602571.01350818,3.5875266627903,4.69482556902663
307679.460180516,4602571.01350818,3.64814217772952,4.7188252414495
307704.460180516,4602571.01350818,3.75286269497491,4.75559346016784
307729.460180516,4602571.01350818,3.76972307874025,4.76536674292878
307754.460180516,4602571.01350818,3.75937117989862,4.76452429043104
307779.460180516,4602571.01350818,3.74351165542619,4.76172401093769
307804.460180516,4602571.01350818,3.72848577445432,4.75827897657615
307829.460180516,4602571.01350818,3.80221698904576,4.77956297759959
307854.460180516,4602571.01350818,3.79574860254443,4.77783785208431
306404.460180516,4602596.01350818,4.07889273695337,4.92091865210152
306429.460180516,4602596.01350818,4.08535343096591,4.90494350435171
306454.460180516,4602596.01350818,4.16304816586184,4.92088020545971
306479.460180516,4602596.01350818,4.08412197972403,4.91361995779975
306504.460180516,4602596.01350818,3.83366895071377,4.85236885302362
306529.460180516,4602596.01350818,3.66634702187905,4.80493092623031
306554.460180516,4602596.01350818,3.52865128625286,4.75275914541767
306579.460180516,4602596.01350818,3.89301429014671,4.84169929641663
306604.460180516,4602596.01350818,4.34352985379263,4.95432180553588
306629.460180516,4602596.01350818,4.34036102588323,4.94862639668953
306654.460180516,4602596.01350818,4.26495570474083,4.95110308754432
306679.460180516,4602596.01350818,4.08907813806806,4.93204466329484
306704.460180516,4602596.01350818,3.92776949696498,4.9092427545207
306729.460180516,4602596.01350818,3.7993493055318,4.86080541327364
306754.460180516,4602596.01350818,3.65892641594852,4.82221096233573
306779.460180516,4602596.01350818,3.60564853944737,4.79933549635598
306804.460180516,4602596.01350818,3.26752824482418,4.74283664442838
306829.460180516,4602596.01350818,3.10766426554507,4.71144243481499
306854.460180516,4602596.01350818,3.29741272039066,4.74110316041937
306879.460180516,4602596.01350818,3.28491782787942,4.74464655837531
306904.460180516,4602596.01350818,3.21909035337095,4.73004007573129
306929.460180516,4602596.01350818,3.15568766031893,4.72196615456116
306954.460180516,4602596.01350818,3.33336703149132,4.79558005171893
306979.460180516,4602596.01350818,3.54122997614965,4.88220701744458
307004.460180516,4602596.01350818,3.72613620734278,4.97629811490839
307029.460180516,4602596.01350818,4.03187205666756,5.10067672554556
307054.460180516,4602596.01350818,4.04858073163942,5.10925739927141
307079.460180516,4602596.01350818,4.01025790186571,5.09323090309658
307104.460180516,4602596.01350818,3.95546371369998,5.07606644138665
307129.460180516,4602596.01350818,3.83006978030597,5.02564334906236
307154.460180516,4602596.01350818,3.85954514790674,5.02468071666571
307179.460180516,4602596.01350818,4.04186544468076,5.08676863051395
307204.460180516,4602596.01350818,4.41667521987935,5.21250560029178
307229.460180516,4602596.01350818,4.55353282466869,5.24083625064693
307254.460180516,4602596.01350818,4.40875727388433,5.16990105326646
307279.460180516,4602596.01350818,4.29471711749332,5.10596676399746
307304.460180516,4602596.01350818,4.07224660747719,5.04265569984362
307329.460180516,4602596.01350818,3.77353801143157,4.96307531560031
307354.460180516,4602596.01350818,3.65944379206332,4.91727850233836
307379.460180516,4602596.01350818,3.82041557939791,4.93578111609233
307404.460180516,4602596.01350818,3.87305863815287,4.95479184382816
307429.460180516,4602596.01350818,3.72461907791804,4.92491055159263
307454.460180516,4602596.01350818,3.61589101048158,4.90658382516436
307479.460180516,4602596.01350818,3.52437245720787,4.88876658581026
307504.460180516,4602596.01350818,3.5796156208682,4.84358392873658
307529.460180516,4602596.01350818,3.86142209868982,4.79767183508655
307554.460180516,4602596.01350818,3.72870410091345,4.74107480357522
307579.460180516,4602596.01350818,3.52906309381616,4.69196973607661
307604.460180516,4602596.01350818,3.48683885940007,4.68276725709193
307629.460180516,4602596.01350818,3.46848113872886,4.67370325304356
307654.460180516,4602596.01350818,3.53058561235731,4.69079723944937
307679.460180516,4602596.01350818,3.75350681230228,4.76243533042494
307704.460180516,4602596.01350818,3.81409602019137,4.78374551484425
307729.460180516,4602596.01350818,3.79313895605162,4.77814794770259
307754.460180516,4602596.01350818,3.75896755899833,4.77005197186732
307779.460180516,4602596.01350818,3.73846474613557,4.76454944314563
306329.460180516,4602621.01350818,3.88478319659922,4.86767442911685
306354.460180516,4602621.01350818,3.91629856696308,4.87943057040601
306379.460180516,4602621.01350818,4.08691601112181,4.93825386322267
306404.460180516,4602621.01350818,4.1158475623233,4.92284038892254
306429.460180516,4602621.01350818,4.00570819765863,4.86769748339474
306454.460180516,4602621.01350818,3.96866357669125,4.84885650226251
306479.460180516,4602621.01350818,3.73474388659416,4.79428786946568
306504.460180516,4602621.01350818,3.46906223483132,4.72475929129321
306529.460180516,4602621.01350818,3.29891408474183,4.67641620605382
306554.460180516,4602621.01350818,3.31315700601826,4.68198064934063
306579.460180516,4602621.01350818,3.65041544793923,4.77139017755912
306604.460180516,4602621.01350818,4.19200020436976,4.91290404724968
306629.460180516,4602621.01350818,4.36993727130624,4.97003609346137
306654.460180516,4602621.01350818,4.29448436030683,4.96827977811411
306679.460180516,4602621.01350818,4.09151644254128,4.93303181790436
306704.460180516,4602621.01350818,3.9269957423793,4.90614561813417
306729.460180516,4602621.01350818,3.83732332871952,4.8699358304333
306754.460180516,4602621.01350818,3.72969569883327,4.8333996423354
306779.460180516,4602621.01350818,3.71054915233408,4.82891052964685
306804.460180516,4602621.01350818,3.36361420250376,4.76860491013791
306829.460180516,4602621.01350818,3.08856287626418,4.71247786969375
306854.460180516,4602621.01350818,3.0897782901113,4.7150313545673
306879.460180516,4602621.01350818,3.11897033008275,4.71904693764106
306904.460180516,4602621.01350818,2.99192194451341,4.70488461137544
306929.460180516,4602621.01350818,3.06030521381099,4.71479038451566
306954.460180516,4602621.01350818,3.32110604438872,4.80687901022602
306979.460180516,4602621.01350818,3.54935928319907,4.89715789650613
307004.460180516,4602621.01350818,3.75432152378896,4.99007646910052
307029.460180516,4602621.01350818,4.06246479724062,5.1076314237101
307054.460180516,4602621.01350818,4.14131518291137,5.12979409831718
307079.460180516,4602621.01350818,4.19296513378344,5.13901083825893
307104.460180516,4602621.01350818,4.12034414542002,5.11180423175826
307129.460180516,4602621.01350818,3.97157490152232,5.06544898645502
307154.460180516,4602621.01350818,3.81834704060405,5.01729755299168
307179.460180516,4602621.01350818,3.75527619390522,5.00283696122591
307204.460180516,4602621.01350818,4.10920853276586,5.11517671023982
307229.460180516,4602621.01350818,4.3839926111006,5.19143779955356
307254.460180516,4602621.01350818,4.3562833326005,5.15679476677525
307279.460180516,4602621.01350818,4.29880284346752,5.10917499128085
307304.460180516,4602621.01350818,4.17910033038041,5.06207164279005
307329.460180516,4602621.01350818,3.9853502474101,5.00571301233898
307354.460180516,4602621.01350818,3.72720683055943,4.93623545000778
307379.460180516,4602621.01350818,3.91289631976062,4.96666538275865
307404.460180516,4602621.01350818,3.9269266336153,4.96497796332158
307429.460180516,4602621.01350818,3.77773893100898,4.93590391079203
307454.460180516,4602621.01350818,3.60953641586148,4.89926436836338
307479.460180516,4602621.01350818,3.40264573031117,4.86551664176614
307504.460180516,4602621.01350818,3.30409494196465,4.82749185137643
307529.460180516,4602621.01350818,3.89974692151985,4.85433172498695
307554.460180516,4602621.01350818,3.97282328097991,4.82524447303451
307579.460180516,4602621.01350818,3.67527619863233,4.75314316569828
307604.460180516,4602621.01350818,3.51856871420909,4.69973392125689
307629.460180516,4602621.01350818,3.46732795590728,4.67980445074404
307654.460180516,4602621.01350818,3.47575065246345,4.69054092268651
307679.460180516,4602621.01350818,3.70124556631486,4.75710292213667
307704.460180516,4602621.01350818,3.78301479618207,4.7824648566757
306254.460180516,4602646.01350818,3.95183964312892,4.85855343670178
306279.460180516,4602646.01350818,3.90612491761469,4.84634849633866
306304.460180516,4602646.01350818,3.84547095605225,4.83349935496821
306329.460180516,4602646.01350818,3.73694181144382,4.81100280864307
306354.460180516,4602646.01350818,3.74530696964712,4.81765089528608
306379.460180516,4602646.01350818,3.97692960592697,4.87416660031089
306404.460180516,4602646.01350818,4.04497382695754,4.88188124411753
306429.460180516,4602646.01350818,3.87743026852052,4.82564505624071
306454.460180516,4602646.01350818,3.81569805924696,4.8034611454496
306479.460180516,4602646.01350818,3.71774797538482,4.78126348003341
306504.460180516,4602646.01350818,3.573427157885,4.73795805885686
306529.460180516,4602646.01350818,3.38650749010722,4.69070622212373
306554.460180516,4602646.01350818,3.38028571891736,4.68231218436234
306579.460180516,4602646.01350818,3.54017506008055,4.73247399330118
306604.460180516,4602646.01350818,3.99071500106269,4.84905922974542
306629.460180516,4602646.01350818,4.19385194510116,4.9117236652944
306654.460180516,4602646.01350818,4.11060302435982,4.9000610245852
306679.460180516,4602646.01350818,4.01221294300743,4.8970050744892
306704.460180516,4602646.01350818,3.87881490780275,4.87771943405978
306729.460180516,4602646.01350818,3.67999701234318,4.83924507259017
306754.460180516,4602646.01350818,3.40123798495427,4.77335428563934
306779.460180516,4602646.01350818,3.27470416883011,4.76424450242302
306804.460180516,4602646.01350818,3.02731293780922,4.72893141399577
306829.460180516,4602646.01350818,2.99730477194897,4.70720886010443
306854.460180516,4602646.01350818,3.12408844888463,4.71914550902327
306879.460180516,4602646.01350818,3.28424740683146,4.74242240342147
306904.460180516,4602646.01350818,3.17219156527778,4.73532918076443
306929.460180516,4602646.01350818,3.16505931682839,4.74415982109639
306954.460180516,4602646.01350818,3.40561433762105,4.8288867187558
306979.460180516,4602646.01350818,3.62250401487779,4.92990455907012
307004.460180516,4602646.01350818,3.92824623380451,5.03635155046956
307029.460180516,4602646.01350818,4.07704815828921,5.11108138904266
307054.460180516,4602646.01350818,4.21836837919826,5.15684604826704
307079.460180516,4602646.01350818,4.37782720149575,5.18291295563204
307104.460180516,4602646.01350818,4.23809487641866,5.14046584425235
307129.460180516,4602646.01350818,4.20026799264162,5.13084587868583
307154.460180516,4602646.01350818,3.87023437026912,5.0386941950416
307179.460180516,4602646.01350818,3.68102665978547,4.98468273437284
307204.460180516,4602646.01350818,3.92836007723339,5.05525279706553
307229.460180516,4602646.01350818,4.3124453474763,5.15870251514697
307254.460180516,4602646.01350818,4.32228536278031,5.14437126969758
307279.460180516,4602646.01350818,4.25048917899016,5.09869326150731
307304.460180516,4602646.01350818,4.20642585233611,5.06463366900684
307329.460180516,4602646.01350818,4.28732938759886,5.08151175465305
307354.460180516,4602646.01350818,3.97458261444785,4.99214446640197
307379.460180516,4602646.01350818,3.95591765934841,4.97826137787531
307404.460180516,4602646.01350818,4.10189332275292,5.01240561634171
307429.460180516,4602646.01350818,3.97293602820269,4.99057946251797
307454.460180516,4602646.01350818,3.76444795554967,4.93482423078318
307479.460180516,4602646.01350818,3.59645109463558,4.89657780080266
307504.460180516,4602646.01350818,3.56522224383077,4.87939500944118
307529.460180516,4602646.01350818,3.90448880672563,4.89019459161292
307554.460180516,4602646.01350818,4.23334304237178,4.91457507577308
307579.460180516,4602646.01350818,4.23673626127576,4.92199725342456
307604.460180516,4602646.01350818,3.84459186917191,4.79700024765247
307629.460180516,4602646.01350818,3.67612702154991,4.74564352933796
306179.460180516,4602671.01350818,3.94673261719103,4.8562301057852
306204.460180516,4602671.01350818,3.91478318852792,4.84826634971606
306229.460180516,4602671.01350818,3.90827391584652,4.84078268999588
306254.460180516,4602671.01350818,3.97493348082454,4.85308582051167
306279.460180516,4602671.01350818,3.96324993580789,4.85168648525903
306304.460180516,4602671.01350818,3.80428942899767,4.8077887948531
306329.460180516,4602671.01350818,3.61093058110277,4.76279247105936
306354.460180516,4602671.01350818,3.53502192966721,4.7507467928931
306379.460180516,4602671.01350818,3.96830216833622,4.84213830714097
306404.460180516,4602671.01350818,3.96521359871855,4.83473508862642
306429.460180516,4602671.01350818,3.70429895545947,4.76723437381077
306454.460180516,4602671.01350818,3.72005845757522,4.76903922799064
306479.460180516,4602671.01350818,3.79096425862979,4.79069250044257
306504.460180516,4602671.01350818,3.66811495089696,4.7680421392336
306529.460180516,4602671.01350818,3.558888045579,4.73146580329843
306554.460180516,4602671.01350818,3.50587236897179,4.70921534442817
306579.460180516,4602671.01350818,3.64444551415403,4.739956490045
306604.460180516,4602671.01350818,3.89022783048691,4.80524032691159
306629.460180516,4602671.01350818,4.11617301098902,4.86757536646845
306654.460180516,4602671.01350818,4.0338894103584,4.85535858661562
306679.460180516,4602671.01350818,3.94596844943271,4.85125898094278
306704.460180516,4602671.01350818,3.84175189572857,4.85202707234402
306729.460180516,4602671.01350818,3.68344212166204,4.83331330542272
306754.460180516,4602671.01350818,3.47407873727764,4.77382644322048
306779.460180516,4602671.01350818,3.27920841218662,4.75692799399505
306804.460180516,4602671.01350818,3.05673440415071,4.7305327403597
306829.460180516,4602671.01350818,3.02375332864707,4.7160402074659
306854.460180516,4602671.01350818,3.09070182363818,4.72933816629197
306879.460180516,4602671.01350818,3.40105692111584,4.79180209806676
306904.460180516,4602671.01350818,3.42872649224486,4.79399784334531
306929.460180516,4602671.01350818,3.51478813672398,4.80293480071033
306954.460180516,4602671.01350818,3.55185475004533,4.87457961125589
306979.460180516,4602671.01350818,3.73730994256295,4.96727393764824
307004.460180516,4602671.01350818,3.93328967893378,5.05190726577033
307029.460180516,4602671.01350818,4.00147981309068,5.08755384481423
307054.460180516,4602671.01350818,4.07160139522407,5.1097828165276
307079.460180516,4602671.01350818,4.102872119084,5.10795373126145
307104.460180516,4602671.01350818,4.04485247426485,5.08751575776932
307129.460180516,4602671.01350818,4.08389604366689,5.08818648107547
307154.460180516,4602671.01350818,3.89704596282689,5.03875943614785
307179.460180516,4602671.01350818,3.69821770685591,4.98440546090647
307204.460180516,4602671.01350818,3.82167688742503,5.01950426473058
307229.460180516,4602671.01350818,4.1691894343769,5.1168009461019
307254.460180516,4602671.01350818,4.34929812482573,5.1590148502406
307279.460180516,4602671.01350818,4.26812412588012,5.11320802623172
307304.460180516,4602671.01350818,4.27488498700205,5.09136902152564
307329.460180516,4602671.01350818,4.38789416087635,5.11687539147776
307354.460180516,4602671.01350818,4.21321782283164,5.0664411307275
307379.460180516,4602671.01350818,4.19059931490369,5.05507415407499
307404.460180516,4602671.01350818,4.38180876455092,5.11422162704764
307429.460180516,4602671.01350818,4.19656790328086,5.0572439177281
307454.460180516,4602671.01350818,4.05971798985305,5.0047976916899
307479.460180516,4602671.01350818,3.87158792088061,4.94588077457573
307504.460180516,4602671.01350818,3.587757332391,4.89042168931285
307529.460180516,4602671.01350818,3.85342440839533,4.91186149499409
307554.460180516,4602671.01350818,4.1164370013206,4.92205584234502
306104.460180516,4602696.01350818,4.11894004207483,4.93230362992925
306129.460180516,4602696.01350818,4.00172887668691,4.88429495811248
306154.460180516,4602696.01350818,3.97224271349303,4.86967868954761
306179.460180516,4602696.01350818,3.98044640895497,4.85706932703829
306204.460180516,4602696.01350818,3.91590312557947,4.84409208634339
306229.460180516,4602696.01350818,3.91565194698683,4.82703638854889
306254.460180516,4602696.01350818,3.96383455114614,4.83653048422536
306279.460180516,4602696.01350818,3.91954142047623,4.83117539063096
306304.460180516,4602696.01350818,3.65291864872857,4.76523374884004
306329.460180516,4602696.01350818,3.5811363648735,4.7484824916636
306354.460180516,4602696.01350818,3.58553504781613,4.75274582151515
306379.460180516,4602696.01350818,3.80198882036423,4.79361135470914
306404.460180516,4602696.01350818,3.87615257968418,4.79742145921417
306429.460180516,4602696.01350818,3.65620226134973,4.7448334716891
306454.460180516,4602696.01350818,3.6655753892918,4.74712012870843
306479.460180516,4602696.01350818,3.8200217348301,4.78749525429686
306504.460180516,4602696.01350818,3.7299890110476,4.78400902019491
306529.460180516,4602696.01350818,3.50969071714599,4.73337607281766
306554.460180516,4602696.01350818,3.42674160807896,4.69892829883818
306579.460180516,4602696.01350818,3.55230360458076,4.71694118855641
306604.460180516,4602696.01350818,3.74547628587696,4.76259536664159
306629.460180516,4602696.01350818,3.97530819649441,4.82082202056292
306654.460180516,4602696.01350818,3.97755034567963,4.82714065489194
306679.460180516,4602696.01350818,3.89058481831758,4.81773300338764
306704.460180516,4602696.01350818,3.77579193207207,4.82330274643803
306729.460180516,4602696.01350818,3.68512348355576,4.82992521311284
306754.460180516,4602696.01350818,3.70450357406827,4.81667833837002
306779.460180516,4602696.01350818,3.55752202070233,4.79250359429046
306804.460180516,4602696.01350818,3.45898602565577,4.78389325998845
306829.460180516,4602696.01350818,3.36604077755377,4.77170996831037
306854.460180516,4602696.01350818,3.30901363351505,4.77195809180438
306879.460180516,4602696.01350818,3.45844168195984,4.81646833273508
306904.460180516,4602696.01350818,3.52219225714191,4.82256722971485
306929.460180516,4602696.01350818,3.39038063504157,4.80189762425178
306954.460180516,4602696.01350818,3.48437310541473,4.87358840345442
306979.460180516,4602696.01350818,3.7208832053622,4.97990569796211
307004.460180516,4602696.01350818,3.81412751596051,5.02457855827
307029.460180516,4602696.01350818,3.90380091672785,5.0535138931241
307054.460180516,4602696.01350818,4.00744105146559,5.08043377807642
307079.460180516,4602696.01350818,3.99565403762916,5.0693766538927
307104.460180516,4602696.01350818,4.00286766291779,5.06372741939727
307129.460180516,4602696.01350818,4.07713464506025,5.06886006763378
307154.460180516,4602696.01350818,4.00266140911099,5.04850956277784
307179.460180516,4602696.01350818,3.6099076169076,4.97089739453704
307204.460180516,4602696.01350818,3.68254696435457,4.98661380298402
307229.460180516,4602696.01350818,4.02868353976609,5.08875674441159
307254.460180516,4602696.01350818,4.3201760365194,5.16598253183309
307279.460180516,4602696.01350818,4.33027239103516,5.15134027890327
307304.460180516,4602696.01350818,4.31833228906797,5.1193541265077
307329.460180516,4602696.01350818,4.32474629161394,5.11381923235583
307354.460180516,4602696.01350818,4.2803431064098,5.10899120271143
307379.460180516,4602696.01350818,4.44565666627209,5.16108310679528
307404.460180516,4602696.01350818,4.39444631501878,5.13527775017224
307429.460180516,4602696.01350818,4.27455804000927,5.08868651559422
307454.460180516,4602696.01350818,4.15608446467269,5.04162850632955
307479.460180516,4602696.01350818,4.01004155474224,4.9797149291313
306029.460180516,4602721.01350818,4.14279537865028,5.02275105307072
306054.460180516,4602721.01350818,4.25154725993592,5.02205273361384
306079.460180516,4602721.01350818,4.26773208791171,4.98667021028185
306104.460180516,4602721.01350818,4.1005494817714,4.91875456498148
306129.460180516,4602721.01350818,3.92941642862513,4.87069099477098
306154.460180516,4602721.01350818,3.95090824660079,4.865972430081
306179.460180516,4602721.01350818,3.97743789716649,4.86253788618222
306204.460180516,4602721.01350818,3.95595515885057,4.84891824159046
306229.460180516,4602721.01350818,3.89106859094796,4.82266491200281
306254.460180516,4602721.01350818,3.86152571269349,4.81607710640941
306279.460180516,4602721.01350818,3.83187836365429,4.81241052621789
306304.460180516,4602721.01350818,3.70768397824136,4.77929317546276
306329.460180516,4602721.01350818,3.66878504995607,4.76516078138875
306354.460180516,4602721.01350818,3.62744691026009,4.75205481033368
306379.460180516,4602721.01350818,3.67116338920825,4.75639058469678
306404.460180516,4602721.01350818,3.73548723314057,4.76385335604427
306429.460180516,4602721.01350818,3.68439835866004,4.74594851085107
306454.460180516,4602721.01350818,3.67468519150977,4.73708396323685
306479.460180516,4602721.01350818,3.78958751842892,4.76893404223003
306504.460180516,4602721.01350818,3.63523071390807,4.75692278453141
306529.460180516,4602721.01350818,3.27481657710704,4.68867691936886
306554.460180516,4602721.01350818,3.50250031283667,4.71129881359579
306579.460180516,4602721.01350818,3.59151359949526,4.71963096817521
306604.460180516,4602721.01350818,3.64237555984426,4.73104021361572
306629.460180516,4602721.01350818,3.78868828916024,4.7781958535669
306654.460180516,4602721.01350818,3.86142423674868,4.80551208722843
306679.460180516,4602721.01350818,3.71070385483601,4.77623865417108
306704.460180516,4602721.01350818,3.6819918494077,4.79407627087086
306729.460180516,4602721.01350818,3.63806109122757,4.81319705969092
306754.460180516,4602721.01350818,3.59829631259815,4.81235223669715
306779.460180516,4602721.01350818,3.49973638670794,4.78992522415586
306804.460180516,4602721.01350818,3.60662406615874,4.81495645723895
306829.460180516,4602721.01350818,3.67330711265768,4.83716148528309
306854.460180516,4602721.01350818,3.53306220562402,4.82544959289617
306879.460180516,4602721.01350818,3.59962054936839,4.82951941331711
306904.460180516,4602721.01350818,3.53511972199968,4.80907360446591
306929.460180516,4602721.01350818,3.31374283616044,4.77479590998195
306954.460180516,4602721.01350818,3.41116461742019,4.83075092479653
306979.460180516,4602721.01350818,3.60029756239287,4.93977353370578
307004.460180516,4602721.01350818,3.65777899409711,4.98229110111885
307029.460180516,4602721.01350818,3.7720332244161,5.0125616488869
307054.460180516,4602721.01350818,3.91832281747001,5.04324603541256
307079.460180516,4602721.01350818,3.97058912723978,5.05191425625632
307104.460180516,4602721.01350818,4.06560002248273,5.06993497813508
307129.460180516,4602721.01350818,4.12200935734414,5.07491831930794
307154.460180516,4602721.01350818,3.97724105860462,5.03540109182598
307179.460180516,4602721.01350818,3.58123460646781,4.96016070558195
307204.460180516,4602721.01350818,3.54950787141838,4.96080830712173
307229.460180516,4602721.01350818,3.8661917190254,5.06154976718708
307254.460180516,4602721.01350818,4.31494405288657,5.18871799362374
307279.460180516,4602721.01350818,4.36470218706287,5.17366798026999
307304.460180516,4602721.01350818,4.30040891853044,5.12431262489389
307329.460180516,4602721.01350818,4.34589928004582,5.12065335592047
307354.460180516,4602721.01350818,4.37805678395133,5.14058843239305
307379.460180516,4602721.01350818,4.47011785582823,5.17785039174151
307404.460180516,4602721.01350818,4.42354044812084,5.15686304465954
307429.460180516,4602721.01350818,4.25060947945732,5.09335372132648
305954.460180516,4602746.01350818,3.92375381894069,4.91042090573251
305979.460180516,4602746.01350818,3.8136373350281,4.9003304803728
306004.460180516,4602746.01350818,3.84135786994575,4.94202517514778
306029.460180516,4602746.01350818,4.22518342375386,5.06274164318081
306054.460180516,4602746.01350818,4.37902833506965,5.06759790933867
306079.460180516,4602746.01350818,4.26892496107697,4.98163357875661
306104.460180516,4602746.01350818,4.04103562572687,4.88848897671386
306129.460180516,4602746.01350818,3.99758774311867,4.882010413098
306154.460180516,4602746.01350818,3.9997818390045,4.8832616691724
306179.460180516,4602746.01350818,3.9624769221143,4.86235899269834
306204.460180516,4602746.01350818,3.87863649327154,4.8261196200923
306229.460180516,4602746.01350818,3.83582652641114,4.81375667138539
306254.460180516,4602746.01350818,3.8258461468238,4.81701260330304
306279.460180516,4602746.01350818,3.87781314460217,4.82381040626038
306304.460180516,4602746.01350818,3.85245127611302,4.82113630721273
306329.460180516,4602746.01350818,3.79200449820547,4.80739414845565
306354.460180516,4602746.01350818,3.75303019196899,4.78834809769697
306379.460180516,4602746.01350818,3.7061218010715,4.75426718777154
306404.460180516,4602746.01350818,3.78522764788379,4.78454334949849
306429.460180516,4602746.01350818,3.73683544758447,4.75990525360428
306454.460180516,4602746.01350818,3.68078282711417,4.73720042488263
306479.460180516,4602746.01350818,3.74233201294227,4.75606954870396
306504.460180516,4602746.01350818,3.69571398481908,4.75789840380552
306529.460180516,4602746.01350818,3.34641143898872,4.69036902763798
306554.460180516,4602746.01350818,3.49832271669524,4.70802282517507
306579.460180516,4602746.01350818,3.64120658240827,4.72734016422894
306604.460180516,4602746.01350818,3.57203470549697,4.71642686934189
306629.460180516,4602746.01350818,3.77271627172434,4.78320852599949
306654.460180516,4602746.01350818,4.00933044978921,4.86037319027442
306679.460180516,4602746.01350818,3.80528900762324,4.80694831210752
306704.460180516,4602746.01350818,3.64637179838676,4.78279848357779
306729.460180516,4602746.01350818,3.53396184260767,4.79135519781524
306754.460180516,4602746.01350818,3.29334893852455,4.77174086327472
306779.460180516,4602746.01350818,3.19541778014023,4.7476510480396
306804.460180516,4602746.01350818,3.42376280178605,4.81007937122646
306829.460180516,4602746.01350818,3.73022513491675,4.8893256448661
306854.460180516,4602746.01350818,3.68301813768725,4.86717150447441
